36 2
 0.00000e+00, 0.00000e+00
 1.00000e-01, 0.00000e+00
 2.00000e-01, 0.00000e+00
 3.00000e-01, 0.00000e+00
 4.00000e-01, 0.00000e+00
 5.00000e-01, 0.00000e+00
 0.00000e+00, 1.00000e-01
 1.00000e-01, 1.00000e-01
 2.00000e-01, 1.00000e-01
 3.00000e-01, 1.00000e-01
 4.00000e-01, 1.00000e-01
 5.00000e-01, 1.00000e-01
 0.00000e+00, 2.00000e-01
 1.00000e-01, 2.00000e-01
 2.00000e-01, 2.00000e-01
 3.00000e-01, 2.00000e-01
 4.00000e-01, 2.00000e-01
 5.00000e-01, 2.00000e-01
 0.00000e+00, 3.00000e-01
 1.00000e-01, 3.00000e-01
 2.00000e-01, 3.00000e-01
 3.00000e-01, 3.00000e-01
 4.00000e-01, 3.00000e-01
 5.00000e-01, 3.00000e-01
 0.00000e+00, 4.00000e-01
 1.00000e-01, 4.00000e-01
 2.00000e-01, 4.00000e-01
 3.00000e-01, 4.00000e-01
 4.00000e-01, 4.00000e-01
 5.00000e-01, 4.00000e-01
 0.00000e+00, 5.00000e-01
 1.00000e-01, 5.00000e-01
 2.00000e-01, 5.00000e-01
 3.00000e-01, 5.00000e-01
 4.00000e-01, 5.00000e-01
 5.00000e-01, 5.00000e-01
