-0.50000000000000000 0.0000000000000000
-0.48999999999999999 0.33267680655910685E-2
-0.47999999999999998 0.65552054985055326E-2
-0.46999999999999997 0.96869793707465134E-2
-0.46000000000000002 0.12723752173174471E-1
-0.45000000000000001 0.15667179548563132E-1
-0.44000000000000000 0.18518908052681284E-1
-0.42999999999999999 0.21280572952206218E-1
-0.41999999999999998 0.23953796067829988E-1
-0.40999999999999998 0.26540183670383126E-1
-0.40000000000000002 0.29041324437183269E-1
-0.39000000000000001 0.31458787475130957E-1
-0.38000000000000000 0.33794120416335519E-1
-0.37000000000000000 0.36048847591275940E-1
-0.35999999999999999 0.38224468283698021E-1
-0.34999999999999998 0.40322455070635616E-1
-0.34000000000000002 0.42344252250133281E-1
-0.33000000000000002 0.44291274358453696E-1
-0.32000000000000001 0.46164904777787286E-1
-0.31000000000000000 0.47966494434753766E-1
-0.29999999999999999 0.49697360589306072E-1
-0.28999999999999998 0.51358785713022458E-1
-0.28000000000000003 0.52952016455211005E-1
-0.27000000000000002 0.54478262694756335E-1
-0.26000000000000001 0.55938696675216289E-1
-0.25000000000000000 0.57334452220331240E-1
-0.23999999999999999 0.58666624026844881E-1
-0.23000000000000001 0.59936267031358452E-1
-0.22000000000000000 0.61144395847858211E-1
-0.20999999999999999 0.62291984272580557E-1
-0.20000000000000001 0.63379964853028520E-1
-0.19000000000000000 0.64409228518259296E-1
-0.17999999999999999 0.65380624268068011E-1
-0.17000000000000001 0.66294958919480979E-1
-0.16000000000000000 0.67152996910165477E-1
-0.14999999999999999 0.67955460160176728E-1
-0.14000000000000001 0.68703027996262364E-1
-0.13000000000000000 0.69396337147372547E-1
-0.12000000000000000 0.70035981827247046E-1
-0.11000000000000000 0.70622513932187575E-1
-0.10000000000000001 0.71156443403751726E-1
-0.89999999999999997E-1 0.71638238846299537E-1
-0.80000000000000002E-1 0.72068328568575479E-1
-0.70000000000000007E-1 0.72447102386424767E-1
-0.59999999999999998E-1 0.72774914912329527E-1
-0.50000000000000003E-1 0.73052092058712575E-1
-0.40000000000000001E-1 0.73278945403719098E-1
-0.29999999999999999E-1 0.73455808795012095E-1
-0.20000000000000000E-1 0.73583148231294943E-1
-0.10000000000000000E-1 0.73661949451884839E-1
0.0000000000000000 0.73695282785218169E-1
0.10000000000000000E-1 0.73661949451884839E-1
0.20000000000000000E-1 0.73583148231294943E-1
0.29999999999999999E-1 0.73455808795012095E-1
0.40000000000000001E-1 0.73278945403719098E-1
0.50000000000000003E-1 0.73052092058712575E-1
0.59999999999999998E-1 0.72774914912329527E-1
0.70000000000000007E-1 0.72447102386424767E-1
0.80000000000000002E-1 0.72068328568575479E-1
0.89999999999999997E-1 0.71638238846299537E-1
0.10000000000000001 0.71156443403751726E-1
0.11000000000000000 0.70622513932187575E-1
0.12000000000000000 0.70035981827247046E-1
0.13000000000000000 0.69396337147372547E-1
0.14000000000000001 0.68703027996262364E-1
0.14999999999999999 0.67955460160176728E-1
0.16000000000000000 0.67152996910165477E-1
0.17000000000000001 0.66294958919480979E-1
0.17999999999999999 0.65380624268068011E-1
0.19000000000000000 0.64409228518259296E-1
0.20000000000000001 0.63379964853028520E-1
0.20999999999999999 0.62291984272580557E-1
0.22000000000000000 0.61144395847858211E-1
0.23000000000000001 0.59936267031358452E-1
0.23999999999999999 0.58666624026844881E-1
0.25000000000000000 0.57334452220331240E-1
0.26000000000000001 0.55938696675216289E-1
0.27000000000000002 0.54478262694756335E-1
0.28000000000000003 0.52952016455211005E-1
0.28999999999999998 0.51358785713022458E-1
0.29999999999999999 0.49697360589306072E-1
0.31000000000000000 0.47966494434753766E-1
0.32000000000000001 0.46164904777787286E-1
0.33000000000000002 0.44291274358453696E-1
0.34000000000000002 0.42344252250133281E-1
0.34999999999999998 0.40322455070635616E-1
0.35999999999999999 0.38224468283698021E-1
0.37000000000000000 0.36048847591275940E-1
0.38000000000000000 0.33794120416335519E-1
0.39000000000000001 0.31458787475130957E-1
0.40000000000000002 0.29041324437183269E-1
0.40999999999999998 0.26540183670383126E-1
0.41999999999999998 0.23953796067829988E-1
0.42999999999999999 0.21280572952206218E-1
0.44000000000000000 0.18518908052681284E-1
0.45000000000000001 0.15667179548563132E-1
0.46000000000000002 0.12723752173174471E-1
0.46999999999999997 0.96869793707465134E-2
0.47999999999999998 0.65552054985055326E-2
0.48999999999999999 0.33267680655910685E-2
0.50000000000000000 0.0000000000000000
